kjønn,næring (SN2007),type sykefravær,statistikkvariabel,kvartal,value
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2006K2,5.2
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2006K3,4.5
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2006K4,5.3
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2007K1,5.9
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2007K2,5.3
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2007K3,4.7
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2007K4,5.7
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2008K1,5.7
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2008K2,5.3
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2008K3,4.7
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2008K4,5.7
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2009K1,6
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2009K2,5.9
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2009K3,5.5
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2009K4,6.2
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2010K1,5.4
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2010K2,5.4
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2010K3,4.7
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2010K4,6
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2011K1,6.2
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2011K2,5.4
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2011K3,4.2
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2011K4,5.2
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2012K1,5.6
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2012K2,5.1
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2012K3,4.3
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2012K4,5.2
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2013K1,5.6
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2013K2,4.8
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2013K3,4
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2013K4,5.4
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2014K1,5.5
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2014K2,5.2
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2014K3,4.7
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2014K4,5.4
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2015K1,5.4
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2015K2,5
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2015K3,4.3
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2015K4,5.5
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2016K1,5.4
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2016K2,4.8
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2016K3,4
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2016K4,5.2
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2017K1,5.4
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2017K2,4.9
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2017K3,4.2
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2017K4,5.2
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2018K1,5.6
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2018K2,4.3
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2018K3,4.1
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2018K4,5.3
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2019K1,5.5
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2019K2,5.2
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2019K3,4.6
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2019K4,5.2
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2020K1,5.8
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2020K2,4.4
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2020K3,4
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2020K4,5.1
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2021K1,4.9
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2021K2,4.7
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2021K3,4.3
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2021K4,5.8
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2022K1,5.9
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2022K2,5.2
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2022K3,4.7
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2022K4,5.7
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2023K1,6
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2023K2,5.3
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2023K3,4.8
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2023K4,6.1
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2024K1,6.3
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2024K2,6.1
Kvinner,"Elektrisitet, gass, vann, avløp, renovasjon",Legemeldt,Sykefraværsprosent,2024K3,5.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2000K2,6.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2000K3,6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2000K4,7.2
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2001K1,7.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2001K2,6.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2001K3,6.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2001K4,7.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2002K1,8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2002K2,7.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2002K3,6.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2002K4,7.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2003K1,7.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2003K2,7.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2003K3,7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2003K4,8.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2004K1,7.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2004K2,7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2004K3,5.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2004K4,6.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2005K1,7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2005K2,6.1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2005K3,5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2005K4,6.1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2006K1,6.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2006K2,6.2
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2006K3,5.3
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2006K4,6.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2007K1,6.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2007K2,6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2007K3,5.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2007K4,6.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2008K1,7.2
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2008K2,6.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2008K3,5.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2008K4,7.3
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2009K1,7.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2009K2,7.2
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2009K3,6.3
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2009K4,7.3
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2010K1,6.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2010K2,6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2010K3,5.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2010K4,6.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2011K1,7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2011K2,6.3
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2011K3,5.2
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2011K4,6.3
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2012K1,6.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2012K2,5.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2012K3,5.1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2012K4,6.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2013K1,6.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2013K2,6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2013K3,4.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2013K4,6.2
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2014K1,6.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2014K2,5.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2014K3,5.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2014K4,6.2
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2015K1,6.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2015K2,5.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2015K3,5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2015K4,5.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2016K1,6.3
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2016K2,5.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2016K3,4.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2016K4,6.1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2017K1,6.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2017K2,5.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2017K3,5.2
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2017K4,6.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2018K1,7.1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2018K2,5.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2018K3,5.1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2018K4,6.3
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2019K1,6.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2019K2,5.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2019K3,5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2019K4,6.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2020K1,7.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2020K2,6.1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2020K3,5.3
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2020K4,6.3
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2021K1,6.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2021K2,6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2021K3,5.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2021K4,7.3
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2022K1,8.2
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2022K2,6.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2022K3,5.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2022K4,7.1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2023K1,7.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2023K2,6.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2023K3,6.2
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2023K4,8.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2024K1,8.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2024K2,7.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt og legemeldt,Sykefraværsprosent,2024K3,6.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2000K2,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2000K3,0.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2000K4,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2001K1,0.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2001K2,0.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2001K3,0.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2001K4,0.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2002K1,0.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2002K2,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2002K3,0.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2002K4,0.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2003K1,0.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2003K2,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2003K3,0.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2003K4,0.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2004K1,0.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2004K2,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2004K3,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2004K4,0.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2005K1,1.2
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2005K2,0.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2005K3,0.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2005K4,0.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2006K1,0.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2006K2,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2006K3,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2006K4,0.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2007K1,0.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2007K2,0.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2007K3,0.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2007K4,0.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2008K1,1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2008K2,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2008K3,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2008K4,0.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2009K1,1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2009K2,0.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2009K3,0.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2009K4,0.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2010K1,0.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2010K2,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2010K3,0.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2010K4,0.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2011K1,0.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2011K2,0.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2011K3,0.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2011K4,0.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2012K1,0.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2012K2,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2012K3,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2012K4,0.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2013K1,1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2013K2,0.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2013K3,0.4
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2013K4,0.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2014K1,0.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2014K2,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2014K3,0.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2014K4,0.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2015K1,1.1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2015K2,0.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2015K3,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2015K4,0.7
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2016K1,1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2016K2,0.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2016K3,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2016K4,0.9
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2017K1,1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2017K2,0.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2017K3,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2017K4,0.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2018K1,1.2
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2018K2,0.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2018K3,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2018K4,0.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2019K1,1
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2019K2,0.6
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2019K3,0.5
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2019K4,0.8
Kvinner,Bygge- og anleggsvirksomhet,Egenmeldt,Sykefraværsprosent,2020K1,1
